sep=;
10;This method checks the length of the arguments given to it and requests usage if more than 7 arguments are present. It then creates an HTTPServerConfig object and checks to see if public access is requested. If it is, the HTTPServer object is created without a host or list of allowed IP addresses. If public access is not requested, the HTTPServer object is created with the given DEFAULT_HOST and DEFAULT_ALLOWED_IPS. Finally, the server is run.;This method checks the length of the arguments given to it and requests usage if more than 9 arguments are present. It then creates an HTTPServerConfig object and checks to see if public access is requested. If it is, the HTTPServer object is created without a host or list of allowed IP addresses. If public access is not requested, the HTTPServer object is created with the given DEFAULT_HOST and DEFAULT_ALLOWED_IPS. Finally, the server is run.;This method checks the length of the arguments given to it and requests usage if more than 7 arguments are present. It then creates an HTTPServerConfig object and checks to see if public access is requested. If it is, the HTTPServer object is created without a host or list of allowed IP addresses. If public;;0.9545454545454546;0.9999987483024597;0.7674418604651163;0.996204674243927
11;This method requires permission to read phone state and attempts to retrieve forbidden PLMNs (Public Land Mobile Network) based on a given subscription ID and application type. If the ITelephony object is not available, the method will return null. If a RemoteException or NullPointerException is encountered, the method will also return null.;This method requires permission to read phone state and attempts to retrieve forbidden PLMNs (Public Land Mobile Network) based on a given subscription ID, application type, and the package name of the operation context. If the ITelephony object is not available, the method will return null. If a RemoteException or NullPointerException is encountered, the method will also return null.;This method requires permission to read phone state and attempts to retrieve forbidden PLMNs (Public Land Mobile Network) based on a given subscription ID and application type. If the ITelephony object is not available, the method will return null. If a RemoteException or NullPointerException is encountered, the method will also return;;1.0;0.9997327923774719;1.0;0.9999476671218872
12;This method adds a given set of values (pX, pY, pWidth and pHeight) to an inner function.;This method adds a given set of values (pX, pY, pWidth and pHeight) to an inner function.;This method adds a given set of values (pX, pY, pWidth and pHeight) to an inner function.;;1.0;1.0;1.0;1.0
13;This method sets a floating label with the given mode and then posts an invalidation.;This method sets a floating label with the given mode using an internal method call and then posts an invalidation.;This method sets a floating label with the given mode and then posts an invalidation.;;0.8695652173913043;0.9988404512405396;1.0;1.0
14;This method overrides the mutate() function to create new Paint and Rect objects. If the mShapeState.mPaint is not null, a new Paint object is created from the existing mShapeState.mPaint, and if mShapeState.mPadding is not null, a new Rect object is created from the existing mShapeState.mPadding. The mShapeState.mShape is then cloned, and mMutated is set to true.;This method overrides the mutate() function to create new Paint and Rect objects. If the mShapeState.mPaint is not null, a new Paint object is created from the existing mShapeState.mPaint, and if mShapeState.mPadding is not null, a new Rect object is created from the existing mShapeState.mPadding. The mShapeState.mShape is then cloned, and mMutated is set to true.;This method overrides the mutate() function to create new Paint and Rect objects. If the mShapeState.mPaint is not null, a new Paint object is created from the existing mShapeState.mPaint, and if mShapeState.mPadding is not null, a new Rect object is created from;;1.0;1.0;0.9696969696969697;0.9992157220840454
15;This method overrides the apply() method to handle requests and responses from the HTTP Handler. It creates a NettyDataBufferFactory and a ReactorServerHttpRequest and Response. If an error occurs, the method will log it and set the response status to INTERNAL_SERVER_ERROR. If the request is successful, it will log that as well.;This method overrides the apply() method to handle requests and responses from the HTTP Handler. It creates a NettyDataBufferFactory and a ReactorServerHttpRequest and Response. If an error occurs, the method will log it and set the response status to INTERNAL_SERVER_ERROR. If the request is successful, it will log that as well.;This method overrides the apply() method to handle requests and responses from the HTTP Handler. It creates a NettyDataBufferFactory and a ReactorServerHttpRequest and Response. If an error occurs, the method will log it and set the response status to INTERNAL_SERVER_ERROR. If the request is successful,;;1.0;1.0;1.0;0.9995770454406738
16;This method retrieves the width of the text view by first getting the width of the view and then subtracting the vertical scrollbar width if the current view is not null and has a scrollbar.;This method retrieves the width of the text view by first getting the width of the view and then subtracting the vertical scrollbar width if the current view is not null and the scrollbar is shown.;This method retrieves the width of the text view by first getting the width of the view and then subtracting the vertical scrollbar width if the current view is not null and has a scrollbar.;;1.0;0.9999311566352844;1.0;1.0
17;This method notifies that a group item has been removed from the given group position. The method retrieves the packed position for the group position and then retrieves the flat position for the packed position. The method then removes the group item and if the item was successfully removed, the method then notifies that the item has been removed from the flat position.;This method notifies that a group item has been removed from the given group position. The method retrieves the packed position for the group position and then retrieves the flat position for the packed position. The method then removes the group item and if the item was successfully removed, the method then notifies that the the range of items has been removed from the flat position.;This method notifies that a group item has been removed from the given group position. The method retrieves the packed position for the group position and then retrieves the flat position for the packed position. The method then removes the item and if the item was successfully removed, the method then notifies that the item has been removed;;1.0;0.9999716281890869;1.0;0.9998188018798828
18;This method checks if the user is enabled, and if they are, it checks which of the two accessibility actions are being performed: R.id.accessibilityActionSetProgress or AccessibilityNodeInfo.ACTION_SCROLL_FORWARD/BACKWARD. If R.id.accessibilityActionSetProgress is chosen, it checks that arguments are present and if they contain a progress value. If AccessibilityNodeInfo.ACTION_SCROLL_FORWARD/BACKWARD is chosen, it checks that the user can set the progress, and if so, it sets an increment and changes the progress accordingly.;This method checks if the user is enabled, and if they are, it checks which of the two accessibility actions are being performed: R.id.accessibilityActionSetProgress or AccessibilityNodeInfo.ACTION_SCROLL_FORWARD/BACKWARD. If R.id.accessibilityActionSetProgress is chosen, it checks that arguments are present and if they contain a progress value. If AccessibilityNodeInfo.ACTION_SCROLL_FORWARD/BACKWARD is chosen, it checks that the user can set the progress, and if so, it sets an increment of 20 and changes the progress accordingly.;This method checks if the user is enabled, and if they are, it checks if the two accessibility actions are being performed: R.id.accessibilityActionSetProgress or AccessibilityNodeInfo.ACTION_SCROLL_FORWARD/BACKWARD. If R.id.accessibilityActionSetProgress;;0.9555555555555556;0.9999752640724182;0.9767441860465116;0.9985829591751099
19;This method is an override of the glCopyTexSubImage2D function, which takes in target, level, xOffset, yOffset, x, y, width, and height as parameters. It then uses these parameters to copy a texture from a source image to a destination image.;This method is an override of the glCopyTexSubImage2D function, which takes in target, level, xOffset, yOffset, x, y, width, and height as parameters. It then uses these parameters to copy a texture from a source image to a destination image.;This method is an override of the glCopyTexSubImage2D function, which takes in target, level, xOffset, yOffset, x, y, width, and height as parameters. It then uses these parameters to copy a texture from a source image to a destination image.;;1.0;1.0;1.0;1.0
20;This method resets the onOperatorCreate variable to its factory default and logs a warning.;This method resets the onOperatorCreate variable to its factory default and logs an info message.;This method resets the onOperatorCreate variable to its factory default and logs a warning.;;0.9615384615384616;0.9985085129737854;1.0;1.0000001192092896
21;This method displays an image based on the given image Uri, ImageView, display options, and image loading listener. If the image Uri is empty, the method will check the display options to determine whether an empty image should be displayed. If not, the ImageView will be set to null. Otherwise, the target size will be determined, a memory cache key generated, and the memory cache checked for the image. If the image is found, it will either be post-processed or be displayed as is depending on the options. If the image is not found, the method will check the display options to determine whether a stub image should be displayed. Otherwise, the ImageView will be reset before loading the image.;This method displays an image based on the given image Uri, ImageView, display options, and image loading listener. If the image Uri is empty, the method will check the display options to determine whether an empty image should be displayed. If not, the ImageView will be set to null. Otherwise, the target size will be determined, a memory cache key generated, and the memory cache checked for the image. If the image is found, it will either be post-processed or be displayed as is depending on the options. If the image is not found, the method will check the display options to determine whether a stub image should be displayed. Otherwise, the ImageView will be reset before loading the image.;This method displays an image based on the given image Uri, ImageView, display options, and image loading listener. If the image Uri is empty, the method will check the display options to determine whether an empty image should be displayed. If not, the ImageView will be set to null. Otherwise, the;;1.0;0.9999999403953552;0.9375;0.9989894032478333
22;This method attempts to retrieve an object from the singletonObjects map. If the object is not found, the code synchronizes access to the singletonObjects map and then checks the earlySingletonObjects map for the object. If the object is found and the allowEarlyReference flag is true, the singletonFactory is used to create the object and it is stored in the earlySingletonObjects map. Finally, the singletonFactory is removed from the singletonFactories map.;This method attempts to retrieve an object from the singletonObjects map. If the object is not found and the allowEarlyReference flag is true, the code synchronizes access to the singletonObjects map and then checks the earlySingletonObjects map for the object. If the object is not found, the singletonFactory is used to create the object and it is stored in the earlySingletonObjects map. Finally, the singletonFactory is removed from the singletonFactories map.;This method attempts to retrieve an object from the singletonObjects map. If the object is not found, the code synchronizes access to the singletonObjects map and then checks the earlySingletonObjects map for the object. If the object is found and the allowEarlyReference flag is true, the singletonFactory is used;;1.0;0.9999905824661255;1.0;0.9997411966323853
23;This method checks if the screen is awake and the keyguard is not already drawn. If so, it sets the mKeyguardDrawComplete flag to true and removes any timeout messages from the handler. It then calls the waitForAllWindowsDrawn function on the mWindowManagerInternal object, with a timeout of WAITING_FOR_DRAWN_TIMEOUT.;This method checks if the screen is on early and the keyguard is not already drawn. If so, it sets the mKeyguardDrawComplete flag to true and removes any timeout messages from the handler. It then calls the waitForAllWindowsDrawn function on the mWindowManagerInternal object, with a timeout of WAITING_FOR_DRAWN_TIMEOUT.;This method checks if the screen is awake and the keyguard is not already drawn. If so, it sets the mKeyguardDrawComplete flag to true and removes any timeout messages from the handler. It then calls the waitForAllWindowsDrawn function on the mWindowManagerInternal object, with a timeout;;1.0;0.9998740553855896;0.8333333333333334;0.9970015287399292
24;This method sets the doze in front alpha value with a delay. If the delay is less than 0, the alpha value is set immediately. Otherwise, the alpha value is set after the specified delay.;This method sets the doze in front alpha value with a delay. If the delay is less than or equal to 0, the alpha value is set immediately. Otherwise, the alpha value is set after the specified delay.;This method sets the doze in front alpha value with a delay. If the delay is less than 0, the alpha value is set immediately. Otherwise, the alpha value is set after the specified delay.;;0.9642857142857143;0.9997673630714417;1.0;1.0000001192092896
25;This method checks the amount of time that has passed since the timestamp of when Wi-Fi was last disabled. If this time exceeds the delay set to re-enable Wi-Fi, the method returns false. Otherwise, the method logs a message indicating the amount of time left to re-enable Wi-Fi, creates a new message that contains the original message, assigns a serial number to it, and then sends it back with the remaining delay time. The method then returns true.;This method checks the amount of time that has passed since the timestamp of when Wi-Fi was last disabled. If this time is equal to or greater than the delay set to re-enable Wi-Fi, the method returns false. Otherwise, the method logs a message indicating the amount of time left to re-enable Wi-Fi, creates a new message that contains the original message, assigns a serial number to it, and then sends it back with the remaining delay time. The method then returns true.;This method checks the amount of time that has passed since the timestamp of when Wi-Fi was last disabled. If this time exceeds the delay set to re-enable Wi-Fi, the method returns false. Otherwise, the method logs a message indicating the amount of time left to re-;;0.9375;0.999845027923584;1.0;0.9992761611938477
26;This method creates a MessageContentsList object and uses the BindingOperationInfo object provided in the exchange to populate it with elements from the provided List parameter. If the BindingOperationInfo is unwrapped, the exchange is updated with the new BindingOperationInfo object.;This method creates a MessageContentsList object and uses the BindingOperationInfo object provided in the exchange to populate it with elements from the provided List parameter. If the BindingOperationInfo is unwrapped, the exchange is updated with the new BindingOperationInfo object. If the elements list is not null, it uses the elements to populate the MessageContentsList.;This method creates a MessageContentsList object and uses the BindingOperationInfo object provided in the exchange to populate it with elements from the provided List parameter. If the BindingOperationInfo is unwrapped, the exchange is updated with the new BindingOperationInfo object.;;1.0;0.9985772371292114;1.0;1.0
27;This method writes data to a parcel. It writes the mChannel and mStatus integers to the parcel, then checks to see if the mSelectResponse is not null and has a length greater than 0. If so, it writes the length and the byte array of the mSelectResponse to the parcel. Otherwise, it writes 0.;This method writes data to a parcel. It writes the mChannel and mStatus integers to the parcel, then checks to see if the mSelectResponse is not null and has a length greater than 0. If so, it writes the length and the byte array of the mSelectResponse to the parcel. Otherwise, it writes 0.;This method writes data to a parcel. It writes the mChannel and mStatus integers to the parcel, then checks to see if the mSelectResponse is not null and has a length greater than 0. If so, it writes the length and the byte array of the mSelectResponse to the par;;1.0;1.0;0.967741935483871;0.9997923374176025
28;This method creates and returns a new instance of the NewProject class. The method is marked as static and final, meaning it cannot be overridden.;This method creates and returns a new instance of the NewProject class. The method is marked as static, meaning it cannot be overridden.;This method creates and returns a new instance of the NewProject class. The method is marked as static and final, meaning it cannot be overridden.;;1.0;0.9995641112327576;1.0;1.0
29;This method checks if queuing is enabled and uses the query cost to determine which queue to acquire a semaphore for. It then acquires the semaphore from the appropriate queue and throws an exception if it is unable to acquire resources within the timeout.;This method checks if queuing is enabled and uses the query cost to determine which queue to acquire a semaphore for. It then acquires the semaphore from the appropriate queue and throws an exception if it is unable to acquire resources within the timeout.;This method checks if queuing is enabled and uses the query cost to determine which queue to acquire a semaphore for. It then acquires the semaphore from the appropriate queue and throws an exception if it is unable to acquire resources within the timeout.;;1.0;1.0000001192092896;1.0;1.0000001192092896
30;This method updates SDP records by first creating an ArrayList of ParcelUuids and a Resources object. It then checks the boolean value of the boolean config_bluetooth_default_profiles in the Resources object and adds the relevant UUIDs accordingly. It then adds reserved SDP records and waits for 20ms. If the boolean value of config_bluetooth_default_profiles is true, the method sets Bluetooth tethering native and adds further UUIDs. Finally, it creates a ParcelUuid array using the UUIDs in the ArrayList and assigns it to the mAdapterUuids variable.;This method updates SDP records by first creating an ArrayList of ParcelUuids and a Resources object. It then checks the boolean value of the boolean config_bluetooth_default_profiles in the Resources object and adds the relevant UUIDs accordingly. It then adds reserved SDP records and waits for 50ms. If the boolean value of config_bluetooth_default_profiles is true, the method sets Bluetooth tethering native and adds further UUIDs. Finally, it creates a ParcelUuid array using the UUIDs in the ArrayList and assigns it to the mAdapterUuids variable.;This method updates SDP records by first creating an ArrayList of ParcelUuids and a Resources object. It then checks the boolean value of the boolean config_bluetooth_default_profiles in the Resources object and adds the relevant UUIDs accordingly. It then adds reserved SDP records and waits for 20ms;;0.9512195121951219;0.9999992251396179;0.925;0.9985636472702026
31;This method checks if audio playback is restricted or not by checking if the AudioAttributes.FLAG_BYPASS_INTERRUPTION_POLICY flag is set, and if not, it checks the AppOpsManager.OP_PLAY_AUDIO operation, returning false if the mode is allowed or true if it is not.;This method checks if audio playback is restricted or not by checking if the AudioAttributes.FLAG_BYPASS_INTERRUPTION_POLICY flag is set, and if not, it checks the AppOpsManager.OP_PLAY_AUDIO operation, returning false if the mode is allowed or true if it is not.;This method checks if audio playback is restricted or not by checking if the AudioAttributes.FLAG_BYPASS_INTERRUPTION_POLICY flag is set and if not, it checks the AppOpsManager.OP_PLAY_AUDIO operation, returning false if the mode is allowed or true if;;1.0;1.0;1.0;0.999809741973877
32;This method decodes an FMLProxyPacket message and adds it to a list of objects. It checks the validity of the message, reads the discriminator byte in the payload, gets the class associated with the discriminator, and instantiates a new instance of that class. It then sets a WeakReference to the packet in the channel attribute and decodes the payload into the new instance. Finally, the new instance is added to the list of objects.;This method decodes an FMLProxyPacket message and adds it to a list of objects. It checks the validity of the message, reads the discriminator byte in the payload, gets the class associated with the discriminator, and instantiates a new instance of that class. It then sets a WeakReference to the packet in the channel attribute and decodes the payload into the new instance. Finally, the new instance is added to the list of objects.;This method decodes an FMLProxyPacket message and adds it to a list of objects. It checks the validity of the message, reads the discriminator byte in the payload, gets the class associated with the discriminator, and instantiates a new instance of that class. It then sets a WeakReference to the packet in;;1.0;1.0;0.9714285714285714;0.9993734955787659
33;This method is used to reboot the system and wipe the application package file. The method takes a context, file package file and a reason as arguments. The reason is optional and is sanitized using the sanitizeArg method. The file package file is retrieved using the getCanonicalPath method, and the system locale is retrieved using the getDefault method. Finally, the bootCommand method is used to execute the --wipe_ab command with the filename, reason and locale arguments.;This method is used to reboot the system and wipe the application package file. The method takes a context, file package file and a reason as arguments. The reason is optional and is sanitized using the sanitizeArg method. The file package file is retrieved using the getCanonicalPath method, and the system locale is retrieved using the toLanguageTag method. Finally, the bootCommand method is used to execute the --wipe_ab command with the filename, reason and locale arguments.;This method is used to reboot the system and wipe the application package file. The method takes a context, file package file and a reason as arguments. The reason is optional and is sanitized using the sanitizeArg method. The file package file is retrieved using the getCanonicalPath method, and the system locale is retrieved using;;0.9444444444444444;0.9999237060546875;0.8857142857142857;0.9992791414260864
34;This method performs a copy operation on the selected rows in the data context. It creates a string builder to store the output and loops through the selected rows, appending values for each column to the string builder. The output is then set as the contents of the copy/paste manager.;This method performs a copy operation on the selected rows in the data context. It creates a string builder to store the output and loops through the selected rows, appending values for each column to the string builder. The output is then set as the contents of the copy/paste manager.;This method performs a copy operation on the selected rows in the data context. It creates a string builder to store the output and loops through the selected rows, appending values for each column to the string builder. The output is then set as the contents of the copy/paste manager.;;1.0;1.0000001192092896;1.0;1.0000001192092896
35;This method checks the type of buffer being passed into the glVertexAttribPointer function and passes the correct type of buffer to the function. If the buffer is not the correct type, a GdxRuntimeException is thrown.;This method checks the type of buffer being passed into the glVertexAttribPointer function and passes the correct type of buffer to the function. If the buffer is not the correct type, a GdxRuntimeException is thrown.;This method checks the type of buffer being passed into the glVertexAttribPointer function and passes the correct type of buffer to the function. If the buffer is not the correct type, a GdxRuntimeException is thrown.;;1.0;1.0;1.0;1.0
36;This method removes the receiverUserId column from the MicroblogsEntry table and drops the associated index IX_7ABB0AB3.;This method removes the receiverUserId column from the MicroblogsEntry table and drops the associated index IX_7ABB0AB3.;This method removes the receiverUserId column from the MicroblogsEntry table and drops the associated index IX_7ABB0AB3.;;1.0;0.9999998807907104;1.0;0.9999998807907104
37;This method is used to lookup a DNS response for a given hostname. It generates a random ID and flags for the query and creates a ByteBuffer with the query information. Then, depending on whether the query is multicast or not, it connects to the appropriate server and sets up the data callback to parse the response. Finally, the response is returned via a SimpleFuture.;This method is used to lookup a DNS response for a given hostname. It generates a random ID and flags for the query and creates a ByteBuffer with the query information. Then, depending on whether the query is multicast or not, it connects to the appropriate server and sets up the data callback to parse the response. Finally, the response is returned via a SimpleFuture.;This method is used to lookup a DNS response for a given hostname. It generates a random ID and flags for the query and creates a ByteBuffer with the query information. Then, depending on whether the query is multicast or not, it connects to the appropriate server and sets up the data callback to parse the response.;;1.0;1.0;0.9696969696969697;0.9997100830078125
38;This method updates the media metadata by fading in or out the album artwork of the media. If the SHOW_LOCKSCREEN_MEDIA_ARTWORK flag is not enabled, the method returns. If the metadata has changed, the backdrop is set to visible and the artwork will be crossfaded from one to the other. If the artwork is not available or the state is not keyguard/shade locked, the backdrop will fade out.;This method updates the media metadata by fading in or out the album artwork of the media. If the SHOW_LOCKSCREEN_MEDIA_ARTWORK flag is not enabled, the method returns. If the metadata has changed, the backdrop is set to visible and the artwork will be crossfaded from one to the other. If the artwork is not available or the state is not keyguard/shade locked, the backdrop will fade out.;This method updates the media metadata by fading in or out the album artwork of the media. If the SHOW_LOCKSCREEN_MEDIA_ARTWORK flag is not enabled, the method returns. If the metadata has changed, the backdrop is set to visible and the artwork will be crossfaded;;1.0;1.0;0.9761904761904762;0.9984012842178345
39;This method attempts to delete the contents of a designated temp folder by walking the file tree and using an instance of the DeleteRecursivelyFileVisitor class. If any errors occur while attempting to delete the folder, they will be logged as a trace.;This method attempts to delete the contents of a designated temp folder by walking the file tree and using an instance of the DeleteRecursivelyFileVisitor class. If any errors occur while attempting to delete the folder, they will be logged as an error.;This method attempts to delete the contents of a designated temp folder by walking the file tree and using an instance of the DeleteRecursivelyFileVisitor class. If any errors occur while attempting to delete the folder, they will be logged as a trace.;;1.0;0.9998641014099121;1.0;1.0
40;This method provides functionality to set the selection of a list view to the top of the list when a particular tab is reselected on an action bar. It checks the position of the tab, and if the position is 0 (home), 1 (mentions), or 2 (comments), it sets the selection of the corresponding list view to the top of the list.;This method provides functionality to smoothly scroll a list view to the top of the list when a particular tab is reselected on an action bar. It checks the position of the tab, and if the position is 0 (home), 1 (mentions), or 2 (comments), it smoothly scrolls the corresponding list view to the top of the list.;This method provides functionality to set the selection of a list view to the top of the list when a particular tab is reselected on an action bar. It checks the position of the tab, and if the position is 0 (home), 1 (mentions), or 2 (comments), it sets the selection;;1.0;0.9982762932777405;0.96875;0.999868631362915
41;This method sets a RecyclerView.OnScrollListener to the internal OnScrollListener variable.;This method sets a RecyclerView.OnScrollListener to the external OnScrollListener variable.;This method sets a RecyclerView.OnScrollListener to the internal OnScrollListener variable.;;0.9615384615384616;0.9993705749511719;1.0;1.0
42;This method creates a Slider object with the given arguments of a minimum, maximum, step size, vertical parameter, and style. It then adds an InputListener that listens for touchDown, touchUp, and touchDragged events. It also has overridden enter and exit events for when the mouse is over the Slider. It also has a boolean parameter that can be used to disable the Slider.;This method creates a Slider object with the given arguments of a minimum, maximum, step size, vertical parameter, and style. It then adds an InputListener that listens for touchDown, touchUp, and touchDragged events. It also has overridden enter and exit events for when the mouse is over the Slider. It also has a boolean parameter that can be used to disable the Slider and has an additional check to see if the touch focus is cancelled.;This method creates a Slider object with the given arguments of a minimum, maximum, step size, vertical parameter, and style. It then adds an InputListener that listens for touchDown, touchUp, and touchDragged events. It also has overridden enter and exit events for when the mouse is over;;0.9705882352941176;0.9995822906494141;1.0;0.999664843082428
